"SKURcrd","MfgName","MfgNo","Quantity","smShortDesc","ShortDesc","Description","Picture","Price","MAP","MSRP","AddShip","ShipWeight","ShipLength","ShipWidth","ShipHeight","CategoryParentName","CategoryName","CategoryAbbv","MfgAbbv","MfgSite","ProductGroup","GroupMisc","Rcstus","BarCode","DEPID","RestrictedAreas","Warranty","Thumbnail","ExtraTxt1","ExtraFileNm1","Extra1Exp","ExtraTxt2","ExtraFileNm2","Extra2Exp","ExtraFileNm3","ExtraTxt3","Extra3Exp","Ebay","PicEB","CaseQty","UnitQty","CategoryID","PicURL","BillableWeight","EconomyBillable",
248030,Fiocchi Ammo,12LERBK,0,RubberBuck 12ga 2.75" SzRBK /25,RubberBuck 12 Gauge 2.75" Size RBK (Per 25),Fiocchi Rubber Buckshot delivers a staggering punch to protect your family and home. Loaded with a rubber substitute this ammunition still delivers excellent knockdown power without over-penetration. Perfect for law enforcement or military use. <br><br>Specifications:<br><br>- Gauge: 12<br>- Shell Length: 2 3/4"<br>- Shot Size: 00 Buckshot<br>- Number of Pellets: 15<br>- Buckshot Type: Rubber Pellets <br>- Muzzle Velocity: 790 FPS<br>- Quantity: 25,fiocpic12lerbk.jpg,23.12,0,47.2,0,1.3,4.25,4.25,2.5,Ammunition,Shotgun Ammunition,AM,FIOC,www.fiocchiusa.com,,,C,762344005225,115537,<a target="_blank" href="http://68.168.105.47/prodpics/restrictions.pdf" >Restricted Areas Document -- Please Read</a>,,th_fiocpic12lerbk.gif,,,,,,,,,,0,,10,25,15,https://images.dealerease.net/prodpics/fiocpic12lerbk.jpg,2,2,
248054,Fiocchi Ammo,203HV4,0,Lead 20ga 3" Sz4 1 1/4oz /25,Lead 20 Gauge (Per 25),Fiocchi offers a full line of lead hunting loads from Dove Loads to powerful Hi Brass Loads including a 3 in Hi-Velocity load for awesome downrange performance. Nickel plated lead Buckshot loads along with an Aero-Slug cartridge are designed for hunting law enforcement or home defense. Quality components ensure consistency reliability and value! For the sportsman who wants a versatile load to make the transition from Field to Range Fiocchi Multi Sport Loads provide just that.<br><br>Specifications:<br><br>- Gauge: 20<br>- Length: 3"<br>- Oz. Shot: 1 1/4<br>- Grams Shot: 36<br>- Velocity: 1200 FPS<br>- Shot Size: 4<br>- Quantity: 25,fiocpic203hv4.jpg,9.71,0,18.4,0,1.9,0,0,0,Ammunition,Shotgun Ammunition,AM,FIOC,www.fiocchiusa.com,TLD,3" Size 4 1 1/4 oz,C,762344707921,115560,<a target="_blank" href="http://68.168.105.47/prodpics/restrictions.pdf" >Restricted Areas Document -- Please Read</a>,,th_fiocpic203hv4.gif,,,,,,,,,,0,,10,25,15,https://images.dealerease.net/prodpics/fiocpic203hv4.jpg,3,3,
248056,Fiocchi Ammo,203HV6,0,Lead 20ga 3" Sz6 1 1/4oz /25,Lead 20 Gauge (Per 25),Fiocchi offers a full line of lead hunting loads from Dove Loads to powerful Hi Brass Loads including a 3 in Hi-Velocity load for awesome downrange performance. Nickel plated lead Buckshot loads along with an Aero-Slug cartridge are designed for hunting law enforcement or home defense. Quality components ensure consistency reliability and value! For the sportsman who wants a versatile load to make the transition from Field to Range Fiocchi Multi Sport Loads provide just that.<br><br>Specifications:<br><br>- Gauge: 20<br>- Length: 3"<br>- Oz. Shot: 1 1/4<br>- Grams Shot: 36<br>- Velocity: 1200 FPS<br>- Shot Size: 6<br>- Quantity: 25,fiocpic203hv6.jpg,9.71,0,18.4,0,2.1,3.25,3.25,2.625,Ammunition,Shotgun Ammunition,AM,FIOC,www.fiocchiusa.com,TLD,3" Size 6 1 1/4 oz,C,762344707945,115562,<a target="_blank" href="http://68.168.105.47/prodpics/restrictions.pdf" >Restricted Areas Document -- Please Read</a>,,th_fiocpic203hv6.gif,,,,,,,,,,0,,10,25,15,https://images.dealerease.net/prodpics/fiocpic203hv6.jpg,3,3,
248061,Fiocchi Ammo,28HV8,0,Lead 28ga 2.75" Sz8 3/4oz /25,Lead 28 Gauge 2.75" 3/4 oz (Per 25),Fiocchi offers a full line of lead hunting loads from Dove Loads to powerful Hi Brass Loads including a 3" Hi-Velocity load for awesome downrange performance. Nickel plated lead Buckshot loads along with an Aero-Slug cartridge are designed for hunting law enforcement or home defense. Quality components ensure consistency reliability and value! For the sportsman who wants a versatile load to make the transition from Field to Range Fiocchi Multi Sport Loads provide just that.<br><br>Specifications:<br><br>- Gauge: 28<br>- Length: 2 3/4"<br>- Oz. Shot: 3/4<br>- Grams Shot: 21<br>- Velocity: 1300 FPS:<br>- Shot Size: 8<br>- Quantity: 25,fiocpic28hv8.jpg,7.4,0,15.8,0,1.6,3.25,3.25,2.5,Ammunition,Shotgun Ammunition,AM,FIOC,www.fiocchiusa.com,TLE,Size 8,C,762344703565,115567,<a target="_blank" href="http://68.168.105.47/prodpics/restrictions.pdf" >Restricted Areas Document -- Please Read</a>,,th_fiocpic28hv8.gif,,,,,,,,,,0,,10,25,15,https://images.dealerease.net/prodpics/fiocpic28hv8.jpg,2,2,
248063,Fiocchi Ammo,410HV6,0,Lead 410ga 3" Sz6 11/16oz /25,Lead .410 Gauge 3" 11/16 oz (Per 25),Fiocchi High Velocity ammunition boasts a tough to beat "Value to quality" ratio. These shells feature hi-brass cases pre-fractured wads for a reliable pattern and the best available powders. Proven to meet and exceed the needs of wing shooters in any and all scenarios. <br><br>Specifications:<br><br>- Gauge: .410<br>- Length: 3"<br>- Oz. Shot: 11/16<br>- Grams Shot: 19<br>- Velocity: 1140 FPS<br>- Shot Size: 6<br>- Quantity: 25,fiocpic410hv6.jpg,10.17,0,18.8,0,1.45,3,2.5,2.5,Ammunition,Shotgun Ammunition,AM,FIOC,www.fiocchiusa.com,TLF,Size 6,C,762344703602,115569,<a target="_blank" href="http://68.168.105.47/prodpics/restrictions.pdf" >Restricted Areas Document -- Please Read</a>,,th_fiocpic410hv6.gif,,,,,,,,,,0,,10,25,15,https://images.dealerease.net/prodpics/fiocpic410hv6.jpg,2,2,
248096,Fiocchi Ammo,20SD75,49,ShootngDynamics 20ga 2.75" Sz7.5 7/8oz/25,Shooting Dynamics 20 Gauge 2.75" 7/8 oz (Per 25),Fiocchi feel shooting sportsmen choosing promotional ammunition deserve a quality product at an affordable price. So at Fiocchi they don't compromise their high standards when producing their Fiocchi Shooting Dynamics promotional line. They employ the same manufacturing standards as in their Fiocchi Premium loads. Cleaner burning powders consistent payloads of rounder shot and thier high standard of quality control are what make the difference between Fiocchi promotional ammunition and the other brands.<br><br>Specifications:<br><br>- Gauge: 20<br>- Length: 2 3/4"<br>- Oz. Shot: 7/8<br>- Gram Shot: 24<br>- Velocity: 1210 FPS<br>- Shot Size: 7.5<br>- Quantity: 25,fiocpic20sd75.jpg,6.42,0,11.5,0,1.8,3.75,3.5,2.5,Ammunition,Shotgun Ammunition,AM,FIOC,www.fiocchiusa.com,TLL,Size 7.5,C,762344710839,115592,<a target="_blank" href="http://68.168.105.47/prodpics/restrictions.pdf" >Restricted Areas Document -- Please Read</a>,,th_fiocpic20sd75.gif,,,,,,,,,,0,,10,25,15,https://images.dealerease.net/prodpics/fiocpic20sd75.jpg,3,3,
248098,Fiocchi Ammo,12SLR7,0,Target LR 12ga 2.75" Sz7 1oz /25,Target LR 12 Gauge 2.75" Size 7 1 oz (Per 25),Fiocchi Low Recoil ammunition is perfect for high-volume practice recoil-sensitive or beginning shooters. Fiocchi's philosophy is to create an enjoyable shooting experience for all. Loaded with quality components to create low recoil tight patterns and good penetration at longer ranges. <br><br>Specifications:<br><br>- Gauge: 12<br>- Length: 2 3/4"<br>- Oz. Shot: 1 <br>- Velocity: 1200 FPS<br>- Shot Size: 7<br>- Quantity: 25,fiocpic12slr7.jpg,7.28,0,14,0,1.9,0,0,0,Ammunition,Shotgun Ammunition,AM,FIOC,www.fiocchiusa.com,,,C,762344703510,115594,<a target="_blank" href="http://68.168.105.47/prodpics/restrictions.pdf" >Restricted Areas Document -- Please Read</a>,,th_fiocpic12slr7.gif,,,,,,,,,,0,,10,25,15,https://images.dealerease.net/prodpics/fiocpic12slr7.jpg,3,3,
248106,Fiocchi Ammo,12FPWR75,0,PaperWhtRhino 12ga 2.75" Sz7.5 1 1/8oz/25,Paper White Rhino 12 Gauge 2.75" 1 1/8 oz (Per 25),Paper Shell Loads are recreated using a long fiber paper tube for increased stability of the tube walls. This hull along with a specially chosen wad culminates into a perfect balance of velocity patterning and felt recoil. <br><br>Fiocchi was a leader when the 1 ounce loads first showed up on the range many years ago. There was some initial resistance to giving up an 1/8 ounce of shot but we did not give up because we knew the benefits consistent patterns and less recoil. Longer shooting days and less fatigue were the result of our 1 ounce line. Less fatigue means you shoot better longer at the end of the day. Fiocchi offers a wide selection of 1 ounce loads for trap and sporting clay or five stand-just about every target presentation. <br><br>Specifications:<br><br>- Gauge: 12<br>- Length: 2 3/4"<br>- Oz. Shot: 1 1/8<br>- Velocity: 1350 FPS<br>- Shot Size: 7.5<br>- Quantity: 25,fiocpic12fpwr75.jpg,9.31,0,16.4,0,1.9,0,0,0,Ammunition,Shotgun Ammunition,AM,FIOC,www.fiocchiusa.com,TLI,Size 7.5,C,762344710419,115601,<a target="_blank" href="http://68.168.105.47/prodpics/restrictions.pdf" >Restricted Areas Document -- Please Read</a>,,th_fiocpic12fpwr75.gif,,,,,,,,,,0,,10,25,15,https://images.dealerease.net/prodpics/fiocpic12fpwr75.jpg,3,3,
248119,Fiocchi Ammo,12SCRS75,0,ExactaSprCrshr 12ga 2.75" Sz7.5 1oz /25,Exacta Super Crusher 12 Gauge 2.75" 1 oz (Per 25),The Fiocchi line of Premium Target Loads is designed specifically for competitive shooters.The unmistakable Purple in Target Load is the offspring of a 50-year tradition of supporting the world of trap skeet and now sporting clays FITASC and Compaq. Fiocchi has the best of two worlds in their Premium Target Load range: The Italian tradition of excelling in primed hulls and wads and the American's unmatched reliability in shot and powders.<br><br>Specifications:<br><br>- Gauge: 12<br>- Length: 2 3/4"<br>- Oz. Shot: 1<br>- Velocity: 1400 FPS<br>- Shot Size: 7.5<br>- Quantity: 25,fiocpic12scrs75.jpg,7.28,0,13.2,0,1.9,0,0,0,Ammunition,Shotgun Ammunition,AM,FIOC,www.fiocchiusa.com,TJO,Size 7.5,C,762344704005,115178,<a target="_blank" href="http://68.168.105.47/prodpics/restrictions.pdf" >Restricted Areas Document -- Please Read</a>,,th_fiocpic12scrs75.gif,,,,,,,,,,0,,10,25,15,https://images.dealerease.net/prodpics/fiocpic12scrs75.jpg,3,3,
248128,Fiocchi Ammo,20VIP75,0,ExactaVIP 20ga 2.75" Sz7.5 7/8oz /25,Exacta VIP (Per 25),Fiocchi Exact Target ammunition is Fiocchi's premium target shotshell load. Utilizing the best available components and loaded to strict tolerances this ammunition delivers excellent performance. Exacta Target loads have been used by many competitive shooters to win medals at several Olympics and American European and World Championships. This ammunition is new production non-corrosive. <br><br>Specifications:<br><br>- Gauge: 20<br>- Length: 2 3/4"<br>- Oz. Shot: 7/8<br>- Velocity: 1200 FPS:<br>- Shot Size: 7.5<br>- Quantity: 25,fiocpic20vip75.jpg,6.94,0,12.8,0,1.9,0,0,0,Ammunition,Shotgun Ammunition,AM,FIOC,www.fiocchiusa.com,TJR,2.75" Size 7.5 7/8 oz,C,762344701325,115187,<a target="_blank" href="http://68.168.105.47/prodpics/restrictions.pdf" >Restricted Areas Document -- Please Read</a>,,th_fiocpic20vip75.gif,,,,,,,,,,0,,10,25,15,https://images.dealerease.net/prodpics/fiocpic20vip75.jpg,3,3,
248130,Fiocchi Ammo,20VIP9,0,ExactaVIP 20ga 2.75" Sz9 7/8oz /25,Exacta VIP (Per 25),Fiocchi Exact Target ammunition is Fiocchi's premium target shotshell load. Utilizing the best available components and loaded to strict tolerances this ammunition delivers excellent performance. Exacta Target loads have been used by many competitive shooters to win medals at several Olympics and American European and World Championships. This ammunition is new production non-corrosive. <br><br>Specifications:<br><br>- Gauge: 20<br>- Length: 2 3/4"<br>- Oz. Shot: 7/8<br>- Velocity: 1200 FPS:<br>- Shot Size: 9<br>- Quantity: 25,fiocpic20vip9.jpg,6.94,0,12.8,0,1.9,0,0,0,Ammunition,Shotgun Ammunition,AM,FIOC,www.fiocchiusa.com,TJR,2.75" Size 9 7/8 oz,C,762344701011,115189,<a target="_blank" href="http://68.168.105.47/prodpics/restrictions.pdf" >Restricted Areas Document -- Please Read</a>,,th_fiocpic20vip9.gif,,,,,,,,,,0,,10,25,15,https://images.dealerease.net/prodpics/fiocpic20vip9.jpg,3,3,
